    -30.0000    -20.0000       0.1773         -0.3135     
    -30.0000    -19.6875       0.8090         -0.8896     
    -30.0000    -19.3750        1.137           4.632     
    -30.0000    -19.0625      -0.8147          -8.302     
    -30.0000    -18.7500       0.8546           12.53     
    -30.0000    -18.4375       0.8032          -4.880     
    -30.0000    -18.1250        1.455          -11.34     
    -30.0000    -17.8125       0.8020          -6.892     
    -30.0000    -17.5000       0.7660          -4.300     
    -30.0000    -17.1875       0.8131          -3.916     
    -30.0000    -16.8750       0.9062          -3.050     
    -30.0000    -16.5625       0.9141          -2.368     
    -30.0000    -16.2500       0.9476          -1.751     
    -30.0000    -15.9375       0.9945          -1.267     
    -30.0000    -15.6250        1.034         -0.8385     
    -30.0000    -15.3125        1.055         -0.6532     
    -30.0000    -15.0000        1.096         -0.4203     
    -30.0000    -14.6875        1.132         -0.3065     
    -30.0000    -14.3750        1.150         -0.2380     
    -30.0000    -14.0625        1.160         -0.1770     
    -30.0000    -13.7500        1.163         -0.1437     
    -30.0000    -13.4375        1.164         -0.1049     
    -30.0000    -13.1250        1.160         -0.1213     
    -30.0000    -12.8125        1.144         -0.1172     
    -30.0000    -12.5000        1.138         -0.5737E-001
    -30.0000    -12.1875        1.146         -0.6577E-001
    -30.0000    -11.8750        1.138         -0.5632E-001
    -30.0000    -11.5625        1.132         -0.6349E-001
    -30.0000    -11.2500        1.131         -0.2061E-001
    -30.0000    -10.9375        1.127          0.4017E-001
    -30.0000    -10.6250        1.138         -0.7409E-002
    -30.0000    -10.3125        1.135          0.1075E-001
    -30.0000    -10.0000        1.138          0.1640E-001
    -30.0000     -9.6875        1.133         -0.5374E-002
    -30.0000     -9.3750        1.127          0.2279E-002
    -30.0000     -9.0625        1.113         -0.4823E-002
    -30.0000     -8.7500        1.119          0.3971E-001
    -30.0000     -8.4375        1.117          0.5870E-003
    -30.0000     -8.1250        1.105         -0.2146E-002
    -30.0000     -7.8125        1.097         -0.2355E-002
    -30.0000     -7.5000        1.081          0.4342E-001
    -30.0000     -7.1875        1.062         -0.7923E-002
    -30.0000     -6.8750        1.040         -0.1783E-001
    -30.0000     -6.5625        1.009         -0.2434E-001
    -30.0000     -6.2500       0.9719         -0.1740E-001
    -30.0000     -5.9375       0.9211         -0.7447E-001
    -30.0000     -5.6250       0.8854         -0.6401E-001
    -30.0000     -5.3125       0.8204         -0.9396E-001
    -30.0000     -5.0000       0.7786         -0.7322E-001
    -30.0000     -4.6875       0.7214         -0.8453E-001
    -30.0000     -4.3750       0.6673         -0.8633E-001
    -30.0000     -4.0625       0.6324         -0.5507E-001
    -30.0000     -3.7500       0.5812         -0.6651E-001
    -30.0000     -3.4375       0.5475         -0.7476E-001
    -30.0000     -3.1250       0.5017         -0.3536E-001
    -30.0000     -2.8125       0.4519         -0.3136E-001
    -30.0000     -2.5000       0.4126         -0.3818E-001
    -30.0000     -2.1875       0.3751         -0.1551E-001
    -30.0000     -1.8750       0.3272         -0.2201E-001
    -30.0000     -1.5625       0.2756         -0.1464E-001
    -30.0000     -1.2500       0.2314         -0.1953E-001
    -30.0000     -0.9375       0.1801          0.2302E-001
    -30.0000     -0.6250       0.1234         -0.4304E-001
    -30.0000     -0.3125       0.6179E-001     0.4129E-002
    -30.0000      0.0000      -0.5845E-003    -0.8054E-003
    -30.0000      0.3125      -0.5996E-001    -0.2409E-002
    -30.0000      0.6250      -0.1245          0.4227E-001
    -30.0000      0.9375      -0.1801         -0.2289E-001
    -30.0000      1.2500      -0.2316          0.1959E-001
    -30.0000      1.5625      -0.2773          0.1447E-001
    -30.0000      1.8750      -0.3267          0.2003E-001
    -30.0000      2.1875      -0.3721          0.1881E-001
    -30.0000      2.5000      -0.4138          0.3505E-001
    -30.0000      2.8125      -0.4488          0.3816E-001
    -30.0000      3.1250      -0.5038          0.2637E-001
    -30.0000      3.4375      -0.5488          0.7971E-001
    -30.0000      3.7500      -0.5821          0.6175E-001
    -30.0000      4.0625      -0.6316          0.6282E-001
    -30.0000      4.3750      -0.6665          0.8208E-001
    -30.0000      4.6875      -0.7245          0.8482E-001
    -30.0000      5.0000      -0.7755          0.7074E-001
    -30.0000      5.3125      -0.8241          0.9618E-001
    -30.0000      5.6250      -0.8820          0.6440E-001
    -30.0000      5.9375      -0.9212          0.7468E-001
    -30.0000      6.2500      -0.9703          0.2451E-001
    -30.0000      6.5625       -1.013          0.1677E-001
    -30.0000      6.8750       -1.038          0.1317E-001
    -30.0000      7.1875       -1.064          0.1007E-001
    -30.0000      7.5000       -1.078         -0.4549E-001
    -30.0000      7.8125       -1.098          0.8980E-002
    -30.0000      8.1250       -1.102          0.3090E-003
