     65.0000      0.0000        4207.     
     65.0000      0.1571        9764.     
     65.0000      0.3142        2003.     
     65.0000      0.4712        100.8     
     65.0000      0.6283        6.303     
     65.0000      0.7854        3.079     
     65.0000      0.9425       0.1761     
     65.0000      1.0996       0.2987     
     65.0000      1.2566       0.1565     
     65.0000      1.4137       0.1521     
     65.0000      1.5708       0.5647E-001
     65.0000      1.7279       0.1775E-001
     65.0000      1.8850       0.4350E-002
     65.0000      2.0420       0.5534E-003
     65.0000      2.1991       0.7943E-003
     65.0000      2.3562       0.9687E-003
     65.0000      2.5133       0.9779E-003
     65.0000      2.6704       0.4371E-003
     65.0000      2.8274       0.3646E-003
     65.0000      2.9845       0.2086E-003
     65.0000      3.1416       0.3526E-003
     65.0000      3.2987       0.8401E-003
     65.0000      3.4558       0.3133E-003
     65.0000      3.6128       0.1036E-002
     65.0000      3.7699       0.1003E-002
     65.0000      3.9270       0.2789E-003
     65.0000      4.0841       0.4433E-003
     65.0000      4.2412       0.4733E-003
     65.0000      4.3982       0.2403E-003
     65.0000      4.5553       0.2657E-003
     65.0000      4.7124       0.3423E-003
     65.0000      4.8695       0.8409E-003
     65.0000     -5.0265       0.8136E-003
     65.0000     -4.8695       0.7291E-003
     65.0000     -4.7124       0.2747E-003
     65.0000     -4.5553       0.3260E-003
     65.0000     -4.3982       0.2762E-003
     65.0000     -4.2412       0.2835E-003
     65.0000     -4.0841       0.2392E-003
     65.0000     -3.9270       0.2123E-003
     65.0000     -3.7699       0.1056E-002
     65.0000     -3.6128       0.1086E-002
     65.0000     -3.4558       0.3486E-003
     65.0000     -3.2987       0.8709E-003
     65.0000     -3.1416       0.5290E-003
     65.0000     -2.9845       0.4063E-003
     65.0000     -2.8274       0.4342E-003
     65.0000     -2.6704       0.5493E-003
     65.0000     -2.5133       0.8288E-003
     65.0000     -2.3562       0.1053E-002
     65.0000     -2.1991       0.7752E-003
     65.0000     -2.0420       0.5673E-003
     65.0000     -1.8850       0.4555E-002
     65.0000     -1.7279       0.1809E-001
     65.0000     -1.5708       0.5678E-001
     65.0000     -1.4137       0.1527     
     65.0000     -1.2566       0.1572     
     65.0000     -1.0996       0.2987     
     65.0000     -0.9425       0.1762     
     65.0000     -0.7854        3.080     
     65.0000     -0.6283        6.304     
     65.0000     -0.4712        100.9     
     65.0000     -0.3142        2003.     
     65.0000     -0.1571        9764.     
