    -30.0000    -20.0000      -0.6685          0.3323     
    -30.0000    -19.2857       0.2955          -9.887     
    -30.0000    -18.5714       0.6650          -5.868     
    -30.0000    -17.8571       0.8530          -6.202     
    -30.0000    -17.1429       0.8811          -4.177     
    -30.0000    -16.4286       0.8843          -2.551     
    -30.0000    -15.7143       0.8909          -1.571     
    -30.0000    -15.0000       0.9029          -1.015     
    -30.0000    -14.2857       0.9186         -0.6739     
    -30.0000    -13.5714       0.9365         -0.4601     
    -30.0000    -12.8571       0.9547         -0.3101     
    -30.0000    -12.1429       0.9723         -0.2035     
    -30.0000    -11.4286       0.9915         -0.1189     
    -30.0000    -10.7143        1.013         -0.4986E-001
    -30.0000    -10.0000        1.037          0.1502E-001
    -30.0000     -9.2857        1.065          0.7315E-001
    -30.0000     -8.5714        1.094          0.1284     
    -30.0000     -7.8571        1.127          0.1763     
    -30.0000     -7.1429        1.160          0.2185     
    -30.0000     -6.4286        1.191          0.2541     
    -30.0000     -5.7143        1.216          0.2839     
    -30.0000     -5.0000        1.225          0.2990     
    -30.0000     -4.2857        1.197          0.2947     
    -30.0000     -3.5714        1.107          0.2547     
    -30.0000     -2.8571       0.9355          0.1939     
    -30.0000     -2.1429       0.7034          0.1166     
    -30.0000     -1.4286       0.4519          0.6321E-001
    -30.0000     -0.7143       0.2172          0.2325E-001
    -30.0000      0.0000      -0.1347E-003     0.3601E-003
    -30.0000      0.7143      -0.2169         -0.2391E-001
    -30.0000      1.4286      -0.4521         -0.6263E-001
    -30.0000      2.1429      -0.7031         -0.1171     
    -30.0000      2.8571      -0.9361         -0.1934     
    -30.0000      3.5714       -1.106         -0.2551     
    -30.0000      4.2857       -1.197         -0.2945     
    -30.0000      5.0000       -1.225         -0.2992     
    -30.0000      5.7143       -1.216         -0.2838     
    -30.0000      6.4286       -1.191         -0.2542     
    -30.0000      7.1429       -1.159         -0.2184     
    -30.0000      7.8571       -1.127         -0.1763     
    -30.0000      8.5714       -1.094         -0.1283     
    -30.0000      9.2857       -1.065         -0.7321E-001
    -30.0000     10.0000       -1.037         -0.1495E-001
    -30.0000     10.7143       -1.013          0.4979E-001
    -30.0000     11.4286      -0.9915          0.1189     
    -30.0000     12.1429      -0.9723          0.2034     
    -30.0000     12.8571      -0.9546          0.3102     
    -30.0000     13.5714      -0.9365          0.4600     
    -30.0000     14.2857      -0.9188          0.6740     
    -30.0000     15.0000      -0.9025           1.014     
    -30.0000     15.7143      -0.8917           1.571     
    -30.0000     16.4286      -0.8830           2.551     
    -30.0000     17.1429      -0.8827           4.179     
    -30.0000     17.8571      -0.8917           6.188     
    -30.0000     18.5714      -0.9202           5.656     
    -30.0000     19.2857        3.023           11.70     

    -29.5312    -20.0000      -0.5400          0.4362     
    -29.5312    -19.2857       0.7471          -11.98     
    -29.5312    -18.5714       0.7549          -5.999     
    -29.5312    -17.8571       0.8935          -6.210     
    -29.5312    -17.1429       0.9136          -4.183     
    -29.5312    -16.4286       0.9194          -2.543     
    -29.5312    -15.7143       0.9312          -1.565     
    -29.5312    -15.0000       0.9475          -1.008     
    -29.5312    -14.2857       0.9688         -0.6672     
    -29.5312    -13.5714       0.9916         -0.4555     
    -29.5312    -12.8571        1.013         -0.3089     
    -29.5312    -12.1429        1.031         -0.2080     
    -29.5312    -11.4286        1.046         -0.1283     
    -29.5312    -10.7143        1.059         -0.6417E-001
    -29.5312    -10.0000        1.072         -0.2820E-002
    -29.5312     -9.2857        1.086          0.5516E-001
    -29.5312     -8.5714        1.103          0.1113     
    -29.5312     -7.8571        1.123          0.1646     
    -29.5312     -7.1429        1.150          0.2146     
    -29.5312     -6.4286        1.182          0.2625     
    -29.5312     -5.7143        1.222          0.3116     
    -29.5312     -5.0000        1.268          0.3559     
    -29.5312     -4.2857        1.306          0.3840     
    -29.5312     -3.5714        1.298          0.3645     
    -29.5312     -2.8571        1.182          0.2811     
    -29.5312     -2.1429       0.9221          0.1275     
    -29.5312     -1.4286       0.5782         -0.1377E-001
    -29.5312     -0.7143       0.2567         -0.1142     
    -29.5312      0.0000      -0.5660E-004    -0.1537     
    -29.5312      0.7143      -0.2074         -0.1620     
    -29.5312      1.4286      -0.3968         -0.1596     
    -29.5312      2.1429      -0.5871         -0.1580     
    -29.5312      2.8571      -0.7755         -0.1766     
    -29.5312      3.5714      -0.9411         -0.2014     
    -29.5312      4.2857       -1.064         -0.2312     
    -29.5312      5.0000       -1.135         -0.2474     
    -29.5312      5.7143       -1.162         -0.2498     
    -29.5312      6.4286       -1.159         -0.2353     
    -29.5312      7.1429       -1.139         -0.2114     
    -29.5312      7.8571       -1.109         -0.1772     
    -29.5312      8.5714       -1.075         -0.1342     
    -29.5312      9.2857       -1.039         -0.8271E-001
    -29.5312     10.0000       -1.006         -0.2355E-001
    -29.5312     10.7143      -0.9765          0.4261E-001
    -29.5312     11.4286      -0.9525          0.1157     
    -29.5312     12.1429      -0.9333          0.2045     
    -29.5312     12.8571      -0.9188          0.3167     
    -29.5312     13.5714      -0.9065          0.4692     
    -29.5312     14.2857      -0.8961          0.6855     
    -29.5312     15.0000      -0.8870           1.024     
    -29.5312     15.7143      -0.8824           1.581     
    -29.5312     16.4286      -0.8782           2.556     
    -29.5312     17.1429      -0.8818           4.187     
    -29.5312     17.8571      -0.8919           6.176     
    -29.5312     18.5714       -1.400           8.962     
    -29.5312     19.2857        1.694           5.902     

    -29.0625    -20.0000      -0.4189          0.6701     
    -29.0625    -19.2857        2.061          -14.43     
    -29.0625    -18.5714       0.8946          -6.313     
    -29.0625    -17.8571       0.9663          -6.215     
    -29.0625    -17.1429       0.9758          -4.192     
    -29.0625    -16.4286       0.9836          -2.536     
    -29.0625    -15.7143       0.9994          -1.564     
    -29.0625    -15.0000        1.018          -1.007     
    -29.0625    -14.2857        1.041         -0.6670     
    -29.0625    -13.5714        1.065         -0.4575     
    -29.0625    -12.8571        1.086         -0.3138     
    -29.0625    -12.1429        1.099         -0.2178     
    -29.0625    -11.4286        1.105         -0.1428     
    -29.0625    -10.7143        1.106         -0.8313E-001
    -29.0625    -10.0000        1.103         -0.2562E-001
    -29.0625     -9.2857        1.099          0.3199E-001
    -29.0625     -8.5714        1.097          0.8820E-001
    -29.0625     -7.8571        1.101          0.1453     
    -29.0625     -7.1429        1.113          0.2008     
    -29.0625     -6.4286        1.136          0.2583     
    -29.0625     -5.7143        1.178          0.3229     
    -29.0625     -5.0000        1.243          0.3964     
    -29.0625     -4.2857        1.337          0.4680     
    -29.0625     -3.5714        1.442          0.5093     
    -29.0625     -2.8571        1.481          0.4633     
    -29.0625     -2.1429        1.298          0.2502     
    -29.0625     -1.4286       0.8436         -0.4216E-001
    -29.0625     -0.7143       0.3498         -0.2613     
    -29.0625      0.0000       0.3251E-004    -0.3284     
    -29.0625      0.7143      -0.2229         -0.3149     
    -29.0625      1.4286      -0.3875         -0.2722     
    -29.0625      2.1429      -0.5372         -0.2271     
    -29.0625      2.8571      -0.6861         -0.2028     
    -29.0625      3.5714      -0.8274         -0.1943     
    -29.0625      4.2857      -0.9480         -0.2040     
    -29.0625      5.0000       -1.034         -0.2148     
    -29.0625      5.7143       -1.082         -0.2209     
    -29.0625      6.4286       -1.100         -0.2127     
    -29.0625      7.1429       -1.096         -0.1956     
    -29.0625      7.8571       -1.076         -0.1673     
    -29.0625      8.5714       -1.049         -0.1286     
    -29.0625      9.2857       -1.017         -0.8128E-001
    -29.0625     10.0000      -0.9848         -0.2235E-001
    -29.0625     10.7143      -0.9567          0.4334E-001
    -29.0625     11.4286      -0.9343          0.1188     
    -29.0625     12.1429      -0.9183          0.2101     
    -29.0625     12.8571      -0.9091          0.3267     
    -29.0625     13.5714      -0.9041          0.4812     
    -29.0625     14.2857      -0.9023          0.6997     
    -29.0625     15.0000      -0.9016           1.036     
    -29.0625     15.7143      -0.9039           1.591     
    -29.0625     16.4286      -0.9049           2.561     
    -29.0625     17.1429      -0.9120           4.194     
    -29.0625     17.8571      -0.9208           6.145     
    -29.0625     18.5714       -2.334           15.78     
    -29.0625     19.2857       0.8686           2.594     

    -28.5938    -20.0000      -0.3052          0.9744     
    -28.5938    -19.2857        3.983          -7.271     
    -28.5938    -18.5714        1.074          -6.719     
    -28.5938    -17.8571        1.065          -6.215     
    -28.5938    -17.1429        1.062          -4.205     
    -28.5938    -16.4286        1.070          -2.532     
    -28.5938    -15.7143        1.087          -1.567     
    -28.5938    -15.0000        1.103          -1.013     
    -28.5938    -14.2857        1.123         -0.6749     
    -28.5938    -13.5714        1.142         -0.4672     
    -28.5938    -12.8571        1.155         -0.3250     
