    -30.0000    -20.0000       0.7304E-010
    -30.0000    -18.7500       0.1522E-010
    -30.0000    -17.5000       0.1426E-006
    -30.0000    -16.2500       0.1349E-004
    -30.0000    -15.0000       0.1044E-003
    -30.0000    -13.7500       0.3064E-003
    -30.0000    -12.5000       0.5665E-003
    -30.0000    -11.2500       0.7935E-003
    -30.0000    -10.0000       0.9032E-003
    -30.0000     -8.7500       0.8607E-003
    -30.0000     -7.5000       0.7100E-003
    -30.0000     -6.2500       0.5370E-003
    -30.0000     -5.0000       0.4147E-003
    -30.0000     -3.7500       0.3751E-003
    -30.0000     -2.5000       0.4014E-003
    -30.0000     -1.2500       0.4467E-003
    -30.0000      0.0000       0.4678E-003
    -30.0000      1.2500       0.4467E-003
    -30.0000      2.5000       0.4014E-003
    -30.0000      3.7500       0.3751E-003
    -30.0000      5.0000       0.4147E-003
    -30.0000      6.2500       0.5370E-003
    -30.0000      7.5000       0.7100E-003
    -30.0000      8.7500       0.8607E-003
    -30.0000     10.0000       0.9032E-003
    -30.0000     11.2500       0.7935E-003
    -30.0000     12.5000       0.5665E-003
    -30.0000     13.7500       0.3064E-003
    -30.0000     15.0000       0.1044E-003
    -30.0000     16.2500       0.1349E-004
    -30.0000     17.5000       0.1426E-006
    -30.0000     18.7500       0.1522E-010

    -29.0625    -20.0000       0.6227E-010
    -29.0625    -18.7500       0.1261E-010
    -29.0625    -17.5000       0.1406E-006
    -29.0625    -16.2500       0.1346E-004
    -29.0625    -15.0000       0.1065E-003
    -29.0625    -13.7500       0.3143E-003
    -29.0625    -12.5000       0.5680E-003
    -29.0625    -11.2500       0.7630E-003
    -29.0625    -10.0000       0.8398E-003
    -29.0625     -8.7500       0.8023E-003
    -29.0625     -7.5000       0.7072E-003
    -29.0625     -6.2500       0.6230E-003
    -29.0625     -5.0000       0.5782E-003
    -29.0625     -3.7500       0.5599E-003
    -29.0625     -2.5000       0.5325E-003
    -29.0625     -1.2500       0.4673E-003
    -29.0625      0.0000       0.3639E-003
    -29.0625      1.2500       0.2554E-003
    -29.0625      2.5000       0.1941E-003
    -29.0625      3.7500       0.2266E-003
    -29.0625      5.0000       0.3684E-003
    -29.0625      6.2500       0.5881E-003
    -29.0625      7.5000       0.8102E-003
    -29.0625      8.7500       0.9496E-003
    -29.0625     10.0000       0.9450E-003
    -29.0625     11.2500       0.7914E-003
    -29.0625     12.5000       0.5470E-003
    -29.0625     13.7500       0.2972E-003
    -29.0625     15.0000       0.1064E-003
    -29.0625     16.2500       0.1477E-004
    -29.0625     17.5000       0.1652E-006
    -29.0625     18.7500       0.2421E-010

    -28.1250    -20.0000       0.3731E-010
    -28.1250    -18.7500       0.1214E-010
    -28.1250    -17.5000       0.1623E-006
    -28.1250    -16.2500       0.1470E-004
    -28.1250    -15.0000       0.1107E-003
    -28.1250    -13.7500       0.3140E-003
    -28.1250    -12.5000       0.5502E-003
    -28.1250    -11.2500       0.7270E-003
    -28.1250    -10.0000       0.8111E-003
    -28.1250     -8.7500       0.8265E-003
    -28.1250     -7.5000       0.8042E-003
    -28.1250     -6.2500       0.7697E-003
    -28.1250     -5.0000       0.7136E-003
    -28.1250     -3.7500       0.6167E-003
    -28.1250     -2.5000       0.4711E-003
    -28.1250     -1.2500       0.2988E-003
    -28.1250      0.0000       0.1444E-003
    -28.1250      1.2500       0.6327E-004
    -28.1250      2.5000       0.9502E-004
    -28.1250      3.7500       0.2464E-003
    -28.1250      5.0000       0.4807E-003
    -28.1250      6.2500       0.7308E-003
    -28.1250      7.5000       0.9188E-003
    -28.1250      8.7500       0.9899E-003
    -28.1250     10.0000       0.9281E-003
    -28.1250     11.2500       0.7584E-003
    -28.1250     12.5000       0.5269E-003
    -28.1250     13.7500       0.2949E-003
    -28.1250     15.0000       0.1107E-003
    -28.1250     16.2500       0.1616E-004
    -28.1250     17.5000       0.1841E-006
    -28.1250     18.7500       0.2750E-010

    -27.1875    -20.0000       0.1311E-010
    -27.1875    -18.7500       0.1291E-010
    -27.1875    -17.5000       0.1884E-006
    -27.1875    -16.2500       0.1611E-004
    -27.1875    -15.0000       0.1134E-003
    -27.1875    -13.7500       0.3058E-003
    -27.1875    -12.5000       0.5288E-003
    -27.1875    -11.2500       0.7175E-003
    -27.1875    -10.0000       0.8426E-003
    -27.1875     -8.7500       0.9116E-003
    -27.1875     -7.5000       0.9148E-003
    -27.1875     -6.2500       0.8466E-003
    -27.1875     -5.0000       0.7007E-003
    -27.1875     -3.7500       0.4951E-003
    -27.1875     -2.5000       0.2717E-003
    -27.1875     -1.2500       0.9090E-004
    -27.1875      0.0000       0.4486E-005
    -27.1875      1.2500       0.4113E-004
    -27.1875      2.5000       0.1923E-003
    -27.1875      3.7500       0.4168E-003
    -27.1875      5.0000       0.6516E-003
    -27.1875      6.2500       0.8382E-003
    -27.1875      7.5000       0.9393E-003
    -27.1875      8.7500       0.9458E-003
    -27.1875     10.0000       0.8676E-003
    -27.1875     11.2500       0.7238E-003
    -27.1875     12.5000       0.5241E-003
    -27.1875     13.7500       0.3016E-003
    -27.1875     15.0000       0.1135E-003
    -27.1875     16.2500       0.1643E-004
    -27.1875     17.5000       0.1824E-006
    -27.1875     18.7500       0.2224E-010

    -26.2500    -20.0000       0.1064E-011
    -26.2500    -18.7500       0.1226E-010
    -26.2500    -17.5000       0.1957E-006
    -26.2500    -16.2500       0.1644E-004
    -26.2500    -15.0000       0.1121E-003
    -26.2500    -13.7500       0.2968E-003
