    -29.0625    -18.7500        0.000           0.000     
    -29.0625    -17.5000        0.000          0.5770E-008
    -29.0625    -16.2500       0.6197E-008     0.5660E-008
    -29.0625    -15.0000       0.6289E-008    -0.2624E-009
    -29.0625    -13.7500       0.6510E-008    -0.3358E-009
    -29.0625    -12.5000       0.6888E-008    -0.4155E-009
    -29.0625    -11.2500       0.7438E-008    -0.6353E-009
    -29.0625    -10.0000       0.8149E-008    -0.1315E-008
    -29.0625     -8.7500       0.9020E-008    -0.2380E-008
    -29.0625     -7.5000       0.1004E-007    -0.2345E-008
    -29.0625     -6.2500       0.1118E-007    -0.1149E-008
    -29.0625     -5.0000       0.1241E-007    -0.2765E-009
    -29.0625     -3.7500       0.1370E-007     0.1271E-009
    -29.0625     -2.5000       0.1512E-007     0.3350E-009
    -29.0625     -1.2500      -0.1152E-008     0.4418E-009
    -29.0625      0.0000      -0.3300E-012     0.4899E-009
    -29.0625      1.2500       0.7117E-009     0.5218E-009
    -29.0625      2.5000       0.1098E-008     0.5811E-009
    -29.0625      3.7500       0.1241E-008     0.6695E-009
    -29.0625      5.0000       0.1142E-008     0.7338E-009
    -29.0625      6.2500       0.8310E-009     0.7205E-009
    -29.0625      7.5000       0.4198E-009     0.6411E-009
    -29.0625      8.7500       0.5031E-010     0.5374E-009
    -29.0625     10.0000      -0.2061E-009     0.4377E-009
    -29.0625     11.2500      -0.3550E-009     0.3578E-009
    -29.0625     12.5000      -0.4416E-009     0.2910E-009
    -29.0625     13.7500      -0.5026E-009     0.2239E-009
    -29.0625     15.0000      -0.5508E-009     0.1562E-009
    -29.0625     16.2500      -0.5853E-009    -0.4760E-008
    -29.0625     17.5000        0.000         -0.4821E-008

    -28.1250    -18.7500        0.000           0.000     
    -28.1250    -17.5000        0.000          0.9720E-008
    -28.1250    -16.2500       0.6843E-008     0.9713E-008
    -28.1250    -15.0000       0.6945E-008     0.4406E-010
    -28.1250    -13.7500       0.7092E-008     0.1808E-009
    -28.1250    -12.5000       0.7261E-008     0.3463E-009
    -28.1250    -11.2500       0.7490E-008     0.4897E-009
    -28.1250    -10.0000       0.7962E-008     0.5669E-009
    -28.1250     -8.7500       0.9130E-008     0.5871E-009
    -28.1250     -7.5000       0.1105E-007     0.6156E-009
    -28.1250     -6.2500       0.1218E-007     0.7534E-009
    -28.1250     -5.0000       0.1253E-007     0.1048E-008
    -28.1250     -3.7500       0.1257E-007     0.1476E-008
    -28.1250     -2.5000       0.1252E-007    -0.1145E-007
    -28.1250     -1.2500       0.1276E-007    -0.1147E-007
    -28.1250      0.0000      -0.1749E-011     0.1398E-008
    -28.1250      1.2500       0.1617E-008     0.9518E-009
    -28.1250      2.5000       0.1586E-008     0.7028E-009
    -28.1250      3.7500       0.1346E-008     0.5945E-009
    -28.1250      5.0000       0.1009E-008     0.5388E-009
    -28.1250      6.2500       0.6473E-009     0.4820E-009
    -28.1250      7.5000       0.3154E-009     0.4180E-009
    -28.1250      8.7500       0.3914E-010     0.3604E-009
    -28.1250     10.0000      -0.1714E-009     0.3149E-009
    -28.1250     11.2500      -0.3155E-009     0.2796E-009
    -28.1250     12.5000      -0.4124E-009     0.2392E-009
    -28.1250     13.7500      -0.4814E-009     0.1862E-009
    -28.1250     15.0000      -0.5318E-009     0.1289E-009
    -28.1250     16.2500      -0.5639E-009    -0.4583E-008
    -28.1250     17.5000        0.000         -0.4634E-008

    -27.1875    -18.7500        0.000           0.000     
    -27.1875    -17.5000        0.000          0.1090E-007
    -27.1875    -16.2500       0.1979E-008     0.1087E-007
    -27.1875    -15.0000       0.1925E-008    -0.7537E-010
    -27.1875    -13.7500       0.1762E-008    -0.9887E-010
    -27.1875    -12.5000       0.1459E-008    -0.1169E-009
    -27.1875    -11.2500       0.1014E-008    -0.1095E-009
