    -29.5312    -19.3750        0.000           0.000     
    -29.5312    -18.7500        0.000           0.000     
    -29.5312    -18.1250        0.000           0.000     
    -29.5312    -17.5000        0.000          0.1152E-007
    -29.5312    -16.8750       0.1588E-007     0.1154E-007
    -29.5312    -16.2500       0.1578E-008     0.1139E-009
    -29.5312    -15.6250       0.1484E-008     0.2322E-009
    -29.5312    -15.0000       0.1353E-008     0.2641E-009
    -29.5312    -14.3750       0.1225E-008     0.3068E-009
    -29.5312    -13.7500       0.1058E-008     0.3665E-009
    -29.5312    -13.1250       0.8767E-009     0.4259E-009
    -29.5312    -12.5000       0.6605E-009     0.5277E-009
    -29.5312    -11.8750       0.3516E-009     0.6484E-009
    -29.5312    -11.2500      -0.6436E-010     0.8016E-009
    -29.5312    -10.6250      -0.6649E-009     0.1036E-008
    -29.5312    -10.0000      -0.1504E-008     0.1269E-008
    -29.5312     -9.3750      -0.2410E-008     0.1498E-008
    -29.5312     -8.7500      -0.3224E-008     0.1660E-008
    -29.5312     -8.1250      -0.3657E-008     0.1660E-008
    -29.5312     -7.5000      -0.3781E-008     0.1557E-008
    -29.5312     -6.8750      -0.3624E-008     0.1370E-008
    -29.5312     -6.2500      -0.3339E-008     0.1170E-008
    -29.5312     -5.6250      -0.2984E-008     0.1013E-008
    -29.5312     -5.0000      -0.2608E-008     0.8744E-009
    -29.5312     -4.3750      -0.2229E-008     0.7697E-009
    -29.5312     -3.7500      -0.1857E-008     0.6898E-009
    -29.5312     -3.1250      -0.1499E-008     0.6158E-009
    -29.5312     -2.5000      -0.1157E-008     0.5335E-009
    -29.5312     -1.8750      -0.8389E-009     0.4435E-009
    -29.5312     -1.2500      -0.5392E-009     0.3598E-009
    -29.5312     -0.6250      -0.2640E-009     0.2657E-009
    -29.5312      0.0000      -0.2413E-012     0.1830E-009
    -29.5312      0.6250       0.2565E-009     0.1040E-009
    -29.5312      1.2500       0.5109E-009     0.2644E-010
    -29.5312      1.8750       0.7742E-009    -0.3165E-010
    -29.5312      2.5000       0.1049E-008    -0.8865E-010
    -29.5312      3.1250       0.1345E-008    -0.1305E-009
    -29.5312      3.7500       0.1664E-008    -0.1579E-009
    -29.5312      4.3750       0.2016E-008    -0.1783E-009
    -29.5312      5.0000       0.2413E-008    -0.2039E-009
    -29.5312      5.6250       0.2881E-008    -0.2355E-009
    -29.5312      6.2500       0.3455E-008    -0.2632E-009
    -29.5312      6.8750       0.4185E-008    -0.3105E-009
    -29.5312      7.5000       0.5169E-008    -0.4164E-009
    -29.5312      8.1250       0.6469E-008    -0.5513E-009
    -29.5312      8.7500       0.8217E-008    -0.9319E-009
    -29.5312      9.3750       0.1037E-007    -0.1736E-008
    -29.5312     10.0000       0.1271E-007    -0.3509E-008
    -29.5312     10.6250       0.1518E-007    -0.5350E-008
    -29.5312     11.2500       0.1745E-007    -0.4707E-008
    -29.5312     11.8750      -0.1596E-007    -0.2745E-008
    -29.5312     12.5000      -0.1417E-007    -0.1571E-008
    -29.5312     13.1250      -0.1286E-007    -0.1059E-008
    -29.5312     13.7500      -0.1199E-007    -0.8812E-009
    -29.5312     14.3750      -0.1131E-007    -0.7401E-009
    -29.5312     15.0000      -0.1094E-007    -0.6744E-009
    -29.5312     15.6250      -0.1065E-007    -0.5410E-009
    -29.5312     16.2500      -0.1037E-007    -0.8517E-008
    -29.5312     16.8750        0.000         -0.8317E-008
    -29.5312     17.5000        0.000           0.000     
    -29.5312     18.1250        0.000           0.000     
    -29.5312     18.7500        0.000           0.000     

    -29.0625    -19.3750        0.000           0.000     
    -29.0625    -18.7500        0.000           0.000     
    -29.0625    -18.1250        0.000           0.000     
    -29.0625    -17.5000        0.000          0.1191E-007
    -29.0625    -16.8750       0.8553E-009     0.1193E-007
    -29.0625    -16.2500       0.8679E-009     0.9403E-010
    -29.0625    -15.6250       0.8128E-009     0.1750E-009
    -29.0625    -15.0000       0.7430E-009     0.1993E-009
    -29.0625    -14.3750       0.6713E-009     0.2310E-009
    -29.0625    -13.7500       0.5755E-009     0.2764E-009
    -29.0625    -13.1250       0.4713E-009     0.3233E-009
    -29.0625    -12.5000       0.3474E-009     0.3960E-009
    -29.0625    -11.8750       0.1803E-009     0.4748E-009
    -29.0625    -11.2500      -0.3188E-010     0.5698E-009
    -29.0625    -10.6250      -0.3196E-009     0.7150E-009
    -29.0625    -10.0000      -0.7167E-009     0.8602E-009
    -29.0625     -9.3750      -0.1192E-008     0.1025E-008
    -29.0625     -8.7500      -0.1747E-008     0.1194E-008
    -29.0625     -8.1250      -0.2265E-008     0.1296E-008
    -29.0625     -7.5000      -0.2687E-008     0.1358E-008
    -29.0625     -6.8750      -0.2934E-008     0.1344E-008
    -29.0625     -6.2500      -0.3019E-008     0.1275E-008
    -29.0625     -5.6250      -0.2957E-008     0.1205E-008
    -29.0625     -5.0000      -0.2786E-008     0.1114E-008
    -29.0625     -4.3750      -0.2528E-008     0.1035E-008
    -29.0625     -3.7500      -0.2204E-008     0.9653E-009
    -29.0625     -3.1250      -0.1838E-008     0.8906E-009
    -29.0625     -2.5000      -0.1447E-008     0.7983E-009
    -29.0625     -1.8750      -0.1057E-008     0.6939E-009
    -29.0625     -1.2500      -0.6779E-009     0.5931E-009
    -29.0625     -0.6250      -0.3287E-009     0.4828E-009
    -29.0625      0.0000      -0.4796E-012     0.3904E-009
    -29.0625      0.6250       0.3091E-009     0.3047E-009
    -29.0625      1.2500       0.6026E-009     0.2264E-009
    -29.0625      1.8750       0.8925E-009     0.1728E-009
    -29.0625      2.5000       0.1180E-008     0.1251E-009
    -29.0625      3.1250       0.1476E-008     0.9612E-010
    -29.0625      3.7500       0.1776E-008     0.8545E-010
    -29.0625      4.3750       0.2089E-008     0.8931E-010
    -29.0625      5.0000       0.2419E-008     0.1004E-009
    -29.0625      5.6250       0.2782E-008     0.1259E-009
    -29.0625      6.2500       0.3193E-008     0.1837E-009
    -29.0625      6.8750       0.3670E-008     0.2728E-009
    -29.0625      7.5000       0.4249E-008     0.3799E-009
    -29.0625      8.1250       0.4974E-008     0.5724E-009
    -29.0625      8.7500       0.5868E-008     0.7972E-009
    -29.0625      9.3750       0.7202E-008     0.1053E-008
    -29.0625     10.0000       0.9190E-008     0.1436E-008
    -29.0625     10.6250       0.1290E-007     0.1763E-008
    -29.0625     11.2500       0.1728E-007    -0.2468E-007
    -29.0625     11.8750      -0.1547E-007    -0.2473E-007
    -29.0625     12.5000      -0.1381E-007     0.1533E-008
    -29.0625     13.1250      -0.1277E-007     0.1016E-008
    -29.0625     13.7500      -0.1194E-007     0.6299E-009
    -29.0625     14.3750      -0.1123E-007     0.3300E-009
    -29.0625     15.0000      -0.1071E-007     0.9625E-010
    -29.0625     15.6250      -0.1019E-007     0.8384E-010
    -29.0625     16.2500      -0.9860E-008    -0.2905E-008
    -29.0625     16.8750       0.1031E-008    -0.2967E-008
    -29.0625     17.5000        0.000           0.000     
    -29.0625     18.1250        0.000           0.000     
    -29.0625     18.7500        0.000           0.000     

    -28.5938    -19.3750        0.000           0.000     
    -28.5938    -18.7500        0.000           0.000     
    -28.5938    -18.1250        0.000           0.000     
    -28.5938    -17.5000        0.000          0.1217E-007
    -28.5938    -16.8750       0.5966E-009     0.1219E-007
    -28.5938    -16.2500       0.6070E-009     0.8208E-010
    -28.5938    -15.6250       0.5685E-009     0.1385E-009
    -28.5938    -15.0000       0.5220E-009     0.1580E-009
    -28.5938    -14.3750       0.4716E-009     0.1812E-009
    -28.5938    -13.7500       0.4037E-009     0.2165E-009
    -28.5938    -13.1250       0.3292E-009     0.2548E-009
    -28.5938    -12.5000       0.2401E-009     0.3094E-009
    -28.5938    -11.8750       0.1234E-009     0.3640E-009
    -28.5938    -11.2500      -0.2142E-010     0.4267E-009
    -28.5938    -10.6250      -0.2113E-009     0.5226E-009
    -28.5938    -10.0000      -0.4667E-009     0.6148E-009
    -28.5938     -9.3750      -0.7765E-009     0.7256E-009
    -28.5938     -8.7500      -0.1157E-008     0.8558E-009
    -28.5938     -8.1250      -0.1572E-008     0.9545E-009
    -28.5938     -7.5000      -0.1995E-008     0.1055E-008
    -28.5938     -6.8750      -0.2376E-008     0.1121E-008
    -28.5938     -6.2500      -0.2681E-008     0.1153E-008
    -28.5938     -5.6250      -0.2883E-008     0.1188E-008
    -28.5938     -5.0000      -0.2978E-008     0.1196E-008
    -28.5938     -4.3750      -0.2946E-008     0.1206E-008
    -28.5938     -3.7500      -0.2784E-008     0.1207E-008
    -28.5938     -3.1250      -0.2489E-008     0.1184E-008
    -28.5938     -2.5000      -0.2069E-008     0.1119E-008
    -28.5938     -1.8750      -0.1564E-008     0.1020E-008
    -28.5938     -1.2500      -0.1017E-008     0.9061E-009
    -28.5938     -0.6250      -0.4910E-009     0.7737E-009
    -28.5938      0.0000      -0.9513E-012     0.6613E-009
    -28.5938      0.6250       0.4410E-009     0.5563E-009
    -28.5938      1.2500       0.8304E-009     0.4640E-009
    -28.5938      1.8750       0.1183E-008     0.4017E-009
    -28.5938      2.5000       0.1499E-008     0.3488E-009
    -28.5938      3.1250       0.1790E-008     0.3163E-009
    -28.5938      3.7500       0.2050E-008     0.3021E-009
    -28.5938      4.3750       0.2287E-008     0.3043E-009
