,t,px,psi_px
3279,24.0,-5.1313,6.705e-18
3280,24.0,-5.0265,5.219e-14
3281,24.0,-4.9218,1.167e-17
3282,24.0,-4.8171,7.414e-18
3283,24.0,-4.7124,7.621e-07
3284,24.0,-4.6077,8.825e-18
3285,24.0,-4.5029,2.392e-13
3286,24.0,-4.3982,4.087e-18
3287,24.0,-4.2935,1.061e-17
3288,24.0,-4.1888,3.525e-07
3289,24.0,-4.0841,2.57e-18
3290,24.0,-3.9794,7.612e-14
3291,24.0,-3.8746,4.75e-18
3292,24.0,-3.7699,1.828e-18
3293,24.0,-3.6652,0.000155
3294,24.0,-3.5605,1.474e-18
3295,24.0,-3.4558,5.979e-14
3296,24.0,-3.351,1.993e-18
3297,24.0,-3.2463,2.407e-18
3298,24.0,-3.1416,0.0003206
3299,24.0,-3.0369,2.741e-18
3300,24.0,-2.9322,1.051e-14
3301,24.0,-2.8274,2.405e-16
3302,24.0,-2.7227,2.583e-18
3303,24.0,-2.618,0.02824
3304,24.0,-2.5133,3.122e-18
3305,24.0,-2.4086,5.278e-15
3306,24.0,-2.3038,3.176e-17
3307,24.0,-2.1991,6.699e-17
3308,24.0,-2.0944,0.007302
3309,24.0,-1.9897,1.357e-16
3310,24.0,-1.885,4.566e-16
3311,24.0,-1.7802,1.946e-14
3312,24.0,-1.6755,3.014e-16
3313,24.0,-1.5708,6.441
3314,24.0,-1.4661,2.973e-16
3315,24.0,-1.3614,1.267e-13
3316,24.0,-1.2566,1.684e-15
3317,24.0,-1.1519,4.258e-15
3318,24.0,-1.0472,0.03748
3319,24.0,-0.9425,1.019e-14
3320,24.0,-0.8378,1.111e-14
3321,24.0,-0.733,1.849e-12
3322,24.0,-0.6283,2.195e-14
3323,24.0,-0.5236,13970.0
3324,24.0,-0.4189,4.829e-14
3325,24.0,-0.3142,5.592e-12
3326,24.0,-0.2094,3.577e-14
3327,24.0,-0.1047,6.335e-14
3328,25.0,0.0,0.1249
3329,25.0,0.1047,1.227e-13
3330,25.0,0.2094,5.865e-14
3331,25.0,0.3142,9.535e-12
3332,25.0,0.4189,6.951e-14
3333,25.0,0.5236,13970.0
3334,25.0,0.6283,4.389e-14
3335,25.0,0.733,3.7e-12
3336,25.0,0.8378,1.392e-14
3337,25.0,0.9425,1.842e-14
3338,25.0,1.0472,0.03607
3339,25.0,1.1519,7.144e-15
3340,25.0,1.2566,2.619e-15
3341,25.0,1.3614,2.146e-13
3342,25.0,1.4661,4.617e-16
3343,25.0,1.5708,7.613
3344,25.0,1.6755,3.623e-16
3345,25.0,1.7802,4.335e-14
3346,25.0,1.885,5.022e-16
3347,25.0,1.9897,2.292e-16
3348,25.0,2.0944,0.007746
3349,25.0,2.1991,8.602e-17
3350,25.0,2.3038,4.558e-17
3351,25.0,2.4086,4.785e-15
3352,25.0,2.5133,4.793e-18
3353,25.0,2.618,0.02664
3354,25.0,2.7227,3.197e-18
3355,25.0,2.8274,3.891e-16
3356,25.0,2.9322,1.051e-14
3357,25.0,3.0369,3.488e-18
3358,25.0,3.1416,0.0002887
3359,25.0,3.2463,2.592e-18
3360,25.0,3.351,1.984e-18
3361,25.0,3.4558,5.834e-14
3362,25.0,3.5605,1.438e-18
3363,25.0,3.6652,0.0001335
3364,25.0,3.7699,1.934e-18
3365,25.0,3.8746,5.553e-18
3366,25.0,3.9794,8.162e-14
3367,25.0,4.0841,2.548e-18
3368,25.0,4.1888,3.772e-07
3369,25.0,4.2935,1.06e-17
3370,25.0,4.3982,4.141e-18
3371,25.0,4.5029,3.3e-13
3372,25.0,4.6077,9.205e-18
3373,25.0,4.7124,6.309e-07
3374,25.0,4.8171,7.477e-18
3375,25.0,4.9218,1.114e-17
3376,25.0,5.0265,1.054e-13
3377,25.0,5.1313,6.726e-18
3378,25.0,5.236,3.195e-09
3379,25.0,5.3407,1.657e-17
3380,25.0,5.4454,1.422e-17
3381,25.0,5.5501,5.325e-13
3382,25.0,5.6549,1.763e-17
3383,25.0,5.7596,3.665e-09
3384,25.0,5.8643,1.95e-17
3385,25.0,5.969,2.008e-17
3386,25.0,6.0737,9.879e-13
3387,25.0,6.1785,2.352e-17
3388,25.0,6.2832,1.989e-11
3389,25.0,6.3879,1.68e-17
3390,25.0,6.4926,2.046e-17
3391,25.0,6.5973,2.466e-11
3392,25.0,-6.7021,2.591e-17
3393,25.0,-6.5973,2.339e-11
3394,25.0,-6.4926,2.048e-17
3395,25.0,-6.3879,1.683e-17
3396,25.0,-6.2832,2.446e-11
3397,25.0,-6.1785,2.125e-17
3398,25.0,-6.0737,7.642e-13
3399,25.0,-5.969,2.006e-17
3400,25.0,-5.8643,1.953e-17
3401,25.0,-5.7596,3.793e-09
3402,25.0,-5.6549,1.773e-17
3403,25.0,-5.5501,5.841e-13
3404,25.0,-5.4454,1.424e-17
3405,25.0,-5.3407,1.656e-17
3406,25.0,-5.236,3.251e-09
3407,25.0,-5.1313,6.725e-18
3408,25.0,-5.0265,1.004e-13
3409,25.0,-4.9218,1.122e-17
3410,25.0,-4.8171,7.487e-18
3411,25.0,-4.7124,6.288e-07
3412,25.0,-4.6077,9.207e-18
3413,25.0,-4.5029,2.629e-13
3414,25.0,-4.3982,4.096e-18
3415,25.0,-4.2935,1.057e-17
3416,25.0,-4.1888,3.764e-07
3417,25.0,-4.0841,2.548e-18
3418,25.0,-3.9794,8.131e-14
3419,25.0,-3.8746,5.494e-18
3420,25.0,-3.7699,1.903e-18
3421,25.0,-3.6652,0.0001357
3422,25.0,-3.5605,1.443e-18
3423,25.0,-3.4558,5.907e-14
3424,25.0,-3.351,2.01e-18
3425,25.0,-3.2463,2.642e-18
3426,25.0,-3.1416,0.0002889
3427,25.0,-3.0369,3.455e-18
3428,25.0,-2.9322,1.049e-14
3429,25.0,-2.8274,3.875e-16
3430,25.0,-2.7227,3.315e-18
3431,25.0,-2.618,0.02639
3432,25.0,-2.5133,4.407e-18
3433,25.0,-2.4086,4.118e-15
3434,25.0,-2.3038,4.54e-17
3435,25.0,-2.1991,8.606e-17
3436,25.0,-2.0944,0.007747
3437,25.0,-1.9897,2.28e-16
3438,25.0,-1.885,5.025e-16
3439,25.0,-1.7802,4.336e-14
3440,25.0,-1.6755,3.587e-16
3441,25.0,-1.5708,7.617
3442,25.0,-1.4661,4.509e-16
3443,25.0,-1.3614,2.152e-13
3444,25.0,-1.2566,2.618e-15
3445,25.0,-1.1519,7.116e-15
3446,25.0,-1.0472,0.03609
3447,25.0,-0.9425,1.838e-14
3448,25.0,-0.8378,1.393e-14
3449,25.0,-0.733,3.7e-12
3450,25.0,-0.6283,4.382e-14
3451,25.0,-0.5236,13970.0
3452,25.0,-0.4189,6.952e-14
3453,25.0,-0.3142,9.536e-12
3454,25.0,-0.2094,5.864e-14
3455,25.0,-0.1047,1.227e-13
3456,26.0,0.0,0.1842
3457,26.0,0.1047,2.549e-13
3458,26.0,0.2094,1.17e-13
3459,26.0,0.3142,1.582e-11
3460,26.0,0.4189,1.118e-13
3461,26.0,0.5236,13970.0
3462,26.0,0.6283,9.262e-14
3463,26.0,0.733,6.136e-12
3464,26.0,0.8378,2.496e-14
3465,26.0,0.9425,5.111e-14
3466,26.0,1.0472,0.03833
3467,26.0,1.1519,2.51e-14
3468,26.0,1.2566,7.459e-15
3469,26.0,1.3614,3.64e-13
3470,26.0,1.4661,3.862e-16
3471,26.0,1.5708,10.11
3472,26.0,1.6755,4.545e-16
3473,26.0,1.7802,9.251e-14
3474,26.0,1.885,6.799e-16
3475,26.0,1.9897,1.155e-15
3476,26.0,2.0944,0.008833
3477,26.0,2.1991,5.469e-16
3478,26.0,2.3038,2.065e-16
3479,26.0,2.4086,6.254e-15
3480,26.0,2.5133,5.799e-18
3481,26.0,2.618,0.06712
3482,26.0,2.7227,5.563e-18
3483,26.0,2.8274,1.687e-15
3484,26.0,2.9322,1.343e-14
3485,26.0,3.0369,2.113e-17
3486,26.0,3.1416,0.0004601
3487,26.0,3.2463,1.096e-17
3488,26.0,3.351,5.847e-18
3489,26.0,3.4558,1.02e-13
3490,26.0,3.5605,1.514e-18
3491,26.0,3.6652,0.0005484
3492,26.0,3.7699,1.949e-18
3493,26.0,3.8746,2.829e-17
3494,26.0,3.9794,1.596e-13
3495,26.0,4.0841,2.824e-18
3496,26.0,4.1888,8.554e-07
3497,26.0,4.2935,1.042e-17
3498,26.0,4.3982,4.262e-18
3499,26.0,4.5029,9.096e-13
3500,26.0,4.6077,8.779e-18
3501,26.0,4.7124,4.543e-06
3502,26.0,4.8171,7.521e-18
3503,26.0,4.9218,1.238e-17
3504,26.0,5.0265,3.316e-13
3505,26.0,5.1313,6.809e-18
3506,26.0,5.236,8.658e-09
3507,26.0,5.3407,1.671e-17
3508,26.0,5.4454,1.469e-17
3509,26.0,5.5501,1.236e-11
3510,26.0,5.6549,1.871e-17
3511,26.0,5.7596,4.127e-08
3512,26.0,5.8643,1.96e-17
3513,26.0,5.969,2.022e-17
3514,26.0,6.0737,3.895e-12
3515,26.0,6.1785,2.378e-17
3516,26.0,6.2832,9.234e-11
3517,26.0,6.3879,1.732e-17
3518,26.0,6.4926,2.047e-17
3519,26.0,6.5973,4.091e-10
3520,26.0,-6.7021,2.474e-17
3521,26.0,-6.5973,4.254e-10
3522,26.0,-6.4926,2.048e-17
3523,26.0,-6.3879,1.735e-17
3524,26.0,-6.2832,1.062e-10
3525,26.0,-6.1785,2.152e-17
3526,26.0,-6.0737,3.325e-12
3527,26.0,-5.969,2.021e-17
3528,26.0,-5.8643,1.963e-17
3529,26.0,-5.7596,3.957e-08
3530,26.0,-5.6549,1.881e-17
3531,26.0,-5.5501,1.249e-11
3532,26.0,-5.4454,1.471e-17
3533,26.0,-5.3407,1.669e-17
3534,26.0,-5.236,9.118e-09
3535,26.0,-5.1313,6.815e-18
3536,26.0,-5.0265,3.744e-13
3537,26.0,-4.9218,1.246e-17
3538,26.0,-4.8171,7.534e-18
3539,26.0,-4.7124,4.452e-06
3540,26.0,-4.6077,8.787e-18
3541,26.0,-4.5029,1.002e-12
3542,26.0,-4.3982,4.234e-18
3543,26.0,-4.2935,1.029e-17
3544,26.0,-4.1888,8.454e-07
3545,26.0,-4.0841,2.775e-18
3546,26.0,-3.9794,1.601e-13
3547,26.0,-3.8746,2.799e-17
3548,26.0,-3.7699,1.935e-18
3549,26.0,-3.6652,0.0005439
3550,26.0,-3.5605,1.522e-18
3551,26.0,-3.4558,1.063e-13
3552,26.0,-3.351,5.865e-18
3553,26.0,-3.2463,1.109e-17
3554,26.0,-3.1416,0.0004604
3555,26.0,-3.0369,2.11e-17
3556,26.0,-2.9322,1.336e-14
3557,26.0,-2.8274,1.689e-15
3558,26.0,-2.7227,5.539e-18
3559,26.0,-2.618,0.06685
3560,26.0,-2.5133,4.844e-18
3561,26.0,-2.4086,6.745e-15
3562,26.0,-2.3038,2.064e-16
3563,26.0,-2.1991,5.458e-16
3564,26.0,-2.0944,0.008835
3565,26.0,-1.9897,1.158e-15
3566,26.0,-1.885,6.796e-16
3567,26.0,-1.7802,9.249e-14
3568,26.0,-1.6755,4.535e-16
3569,26.0,-1.5708,10.11
3570,26.0,-1.4661,3.749e-16
3571,26.0,-1.3614,3.629e-13
3572,26.0,-1.2566,7.455e-15
3573,26.0,-1.1519,2.501e-14
3574,26.0,-1.0472,0.03831
3575,26.0,-0.9425,5.098e-14
3576,26.0,-0.8378,2.495e-14
3577,26.0,-0.733,6.135e-12
3578,26.0,-0.6283,9.263e-14
3579,26.0,-0.5236,13970.0
3580,26.0,-0.4189,1.119e-13
3581,26.0,-0.3142,1.582e-11
3582,26.0,-0.2094,1.169e-13
3583,26.0,-0.1047,2.549e-13
3584,27.0,0.0,0.309
3585,27.0,0.1047,5.641e-13
3586,27.0,0.2094,2.547e-13
3587,27.0,0.3142,2.718e-11
3588,27.0,0.4189,1.508e-13
3589,27.0,0.5236,13970.0
3590,27.0,0.6283,1.33e-13
3591,27.0,0.733,1.067e-11
3592,27.0,0.8378,6.017e-14
3593,27.0,0.9425,1.145e-13
3594,27.0,1.0472,0.04578
3595,27.0,1.1519,4.929e-14
3596,27.0,1.2566,1.984e-14
3597,27.0,1.3614,7.81e-13
3598,27.0,1.4661,7.427e-16
3599,27.0,1.5708,12.9
3600,27.0,1.6755,3.516e-16
3601,27.0,1.7802,2.053e-13
3602,27.0,1.885,1.4e-15
3603,27.0,1.9897,2.385e-15
3604,27.0,2.0944,0.009203
3605,27.0,2.1991,1.115e-15
3606,27.0,2.3038,5.2e-16
3607,27.0,2.4086,1.472e-14
3608,27.0,2.5133,1.043e-17
3609,27.0,2.618,0.07639
3610,27.0,2.7227,2.588e-18
3611,27.0,2.8274,3.441e-15
3612,27.0,2.9322,2.005e-14
3613,27.0,3.0369,4.223e-17
3614,27.0,3.1416,0.0005565
3615,27.0,3.2463,2.057e-17
3616,27.0,3.351,1.193e-17
3617,27.0,3.4558,1.562e-13
3618,27.0,3.5605,1.6e-18
3619,27.0,3.6652,0.0006082
3620,27.0,3.7699,1.926e-18
3621,27.0,3.8746,5.364e-17
3622,27.0,3.9794,2.686e-13
3623,27.0,4.0841,3.364e-18
3624,27.0,4.1888,7.587e-07
3625,27.0,4.2935,1.132e-17
3626,27.0,4.3982,4.942e-18
3627,27.0,4.5029,1.246e-12
3628,27.0,4.6077,9.119e-18
3629,27.0,4.7124,5.087e-06
3630,27.0,4.8171,7.554e-18
3631,27.0,4.9218,1.388e-17
3632,27.0,5.0265,3.87e-13
3633,27.0,5.1313,6.769e-18
3634,27.0,5.236,7.916e-09
3635,27.0,5.3407,1.652e-17
3636,27.0,5.4454,1.451e-17
3637,27.0,5.5501,1.503e-11
3638,27.0,5.6549,1.784e-17
3639,27.0,5.7596,4.529e-08
3640,27.0,5.8643,1.968e-17
3641,27.0,5.969,2.069e-17
3642,27.0,6.0737,4.53e-12
3643,27.0,6.1785,2.396e-17
3644,27.0,6.2832,8.25e-11
3645,27.0,6.3879,1.72e-17
3646,27.0,6.4926,2.089e-17
3647,27.0,6.5973,4.482e-10
3648,27.0,-6.7021,2.64e-17
3649,27.0,-6.5973,4.592e-10
3650,27.0,-6.4926,2.09e-17
3651,27.0,-6.3879,1.724e-17
3652,27.0,-6.2832,9.102e-11
3653,27.0,-6.1785,2.163e-17
3654,27.0,-6.0737,3.338e-12
3655,27.0,-5.969,2.068e-17
3656,27.0,-5.8643,1.971e-17
3657,27.0,-5.7596,4.399e-08
3658,27.0,-5.6549,1.793e-17
3659,27.0,-5.5501,1.505e-11
3660,27.0,-5.4454,1.453e-17
3661,27.0,-5.3407,1.65e-17
3662,27.0,-5.236,7.363e-09
3663,27.0,-5.1313,6.762e-18
3664,27.0,-5.0265,4.13e-13
3665,27.0,-4.9218,1.396e-17
3666,27.0,-4.8171,7.563e-18
3667,27.0,-4.7124,4.978e-06
3668,27.0,-4.6077,9.122e-18
3669,27.0,-4.5029,9.906e-13
3670,27.0,-4.3982,4.882e-18
3671,27.0,-4.2935,1.109e-17
3672,27.0,-4.1888,7.529e-07
3673,27.0,-4.0841,3.269e-18
3674,27.0,-3.9794,2.685e-13
3675,27.0,-3.8746,5.331e-17
3676,27.0,-3.7699,1.909e-18
3677,27.0,-3.6652,0.0006093
3678,27.0,-3.5605,1.618e-18
3679,27.0,-3.4558,1.994e-13
3680,27.0,-3.351,1.199e-17
3681,27.0,-3.2463,2.07e-17
3682,27.0,-3.1416,0.0005571
3683,27.0,-3.0369,4.213e-17
3684,27.0,-2.9322,2.019e-14
3685,27.0,-2.8274,3.432e-15
3686,27.0,-2.7227,2.919e-18
3687,27.0,-2.618,0.07558
3688,27.0,-2.5133,9.88e-18
3689,27.0,-2.4086,1.411e-14
3690,27.0,-2.3038,5.181e-16
3691,27.0,-2.1991,1.115e-15
3692,27.0,-2.0944,0.009208
3693,27.0,-1.9897,2.383e-15
3694,27.0,-1.885,1.407e-15
3695,27.0,-1.7802,2.052e-13
3696,27.0,-1.6755,3.501e-16
3697,27.0,-1.5708,12.91
3698,27.0,-1.4661,7.358e-16
3699,27.0,-1.3614,7.837e-13
3700,27.0,-1.2566,1.984e-14
3701,27.0,-1.1519,4.959e-14
3702,27.0,-1.0472,0.04581
3703,27.0,-0.9425,1.145e-13
3704,27.0,-0.8378,6.02e-14
3705,27.0,-0.733,1.067e-11
3706,27.0,-0.6283,1.331e-13
3707,27.0,-0.5236,13970.0
3708,27.0,-0.4189,1.509e-13
3709,27.0,-0.3142,2.718e-11
3710,27.0,-0.2094,2.547e-13
3711,27.0,-0.1047,5.637e-13
3712,28.0,0.0,0.5892
3713,28.0,0.1047,1.237e-12
3714,28.0,0.2094,5.397e-13
3715,28.0,0.3142,4.822e-11
3716,28.0,0.4189,1.452e-13
3717,28.0,0.5236,13970.0
3718,28.0,0.6283,1.288e-13
3719,28.0,0.733,1.913e-11
3720,28.0,0.8378,1.051e-13
3721,28.0,0.9425,2.184e-13
3722,28.0,1.0472,0.07964
3723,28.0,1.1519,1.043e-13
3724,28.0,1.2566,4.456e-14
3725,28.0,1.3614,1.536e-12
3726,28.0,1.4661,9.035e-16
3727,28.0,1.5708,11.95
3728,28.0,1.6755,4.434e-16
3729,28.0,1.7802,3.41e-13
3730,28.0,1.885,2.288e-15
3731,28.0,1.9897,5.01e-15
3732,28.0,2.0944,0.01043
3733,28.0,2.1991,2.189e-15
3734,28.0,2.3038,1.231e-15
3735,28.0,2.4086,2.881e-14
3736,28.0,2.5133,1.569e-17
3737,28.0,2.618,0.06835
3738,28.0,2.7227,2.932e-18
3739,28.0,2.8274,5.502e-15
3740,28.0,2.9322,3.157e-14
3741,28.0,3.0369,8.076e-17
3742,28.0,3.1416,0.0007014
3743,28.0,3.2463,3.548e-17
3744,28.0,3.351,2.594e-17
3745,28.0,3.4558,1.459e-13
3746,28.0,3.5605,1.701e-18
3747,28.0,3.6652,0.0004931
3748,28.0,3.7699,1.931e-18
3749,28.0,3.8746,7.916e-17
3750,28.0,3.9794,3.639e-13
3751,28.0,4.0841,3.999e-18
3752,28.0,4.1888,1.535e-06
3753,28.0,4.2935,1.221e-17
3754,28.0,4.3982,4.191e-18
3755,28.0,4.5029,1.491e-12
3756,28.0,4.6077,8.887e-18
3757,28.0,4.7124,3.649e-06
3758,28.0,4.8171,7.584e-18
3759,28.0,4.9218,1.109e-17
3760,28.0,5.0265,5.158e-13
3761,28.0,5.1313,6.938e-18
3762,28.0,5.236,1.194e-08
3763,28.0,5.3407,1.662e-17
3764,28.0,5.4454,1.46e-17
3765,28.0,5.5501,1.122e-11
3766,28.0,5.6549,1.896e-17
3767,28.0,5.7596,2.761e-08
3768,28.0,5.8643,1.968e-17
3769,28.0,5.969,2.087e-17
3770,28.0,6.0737,7.301e-12
3771,28.0,6.1785,2.419e-17
3772,28.0,6.2832,1.791e-10
3773,28.0,6.3879,1.721e-17
3774,28.0,6.4926,2.123e-17
3775,28.0,6.5973,2.736e-10
3776,28.0,-6.7021,2.518e-17
3777,28.0,-6.5973,2.651e-10
3778,28.0,-6.4926,2.125e-17
3779,28.0,-6.3879,1.726e-17
3780,28.0,-6.2832,2.338e-10
3781,28.0,-6.1785,2.197e-17
3782,28.0,-6.0737,5.282e-12
3783,28.0,-5.969,2.087e-17
3784,28.0,-5.8643,1.971e-17
3785,28.0,-5.7596,2.727e-08
3786,28.0,-5.6549,1.904e-17
3787,28.0,-5.5501,1.126e-11
3788,28.0,-5.4454,1.462e-17
3789,28.0,-5.3407,1.662e-17
3790,28.0,-5.236,1.275e-08
3791,28.0,-5.1313,6.928e-18
3792,28.0,-5.0265,5.49e-13
3793,28.0,-4.9218,1.119e-17
3794,28.0,-4.8171,7.59e-18
3795,28.0,-4.7124,3.645e-06
3796,28.0,-4.6077,8.889e-18
3797,28.0,-4.5029,9.633e-13
3798,28.0,-4.3982,4.144e-18
3799,28.0,-4.2935,1.204e-17
3800,28.0,-4.1888,1.582e-06
3801,28.0,-4.0841,3.988e-18
3802,28.0,-3.9794,3.633e-13
3803,28.0,-3.8746,7.94e-17
3804,28.0,-3.7699,1.901e-18
3805,28.0,-3.6652,0.0005041
3806,28.0,-3.5605,1.694e-18
3807,28.0,-3.4558,1.996e-13
3808,28.0,-3.351,2.606e-17
3809,28.0,-3.2463,3.559e-17
3810,28.0,-3.1416,0.000702
3811,28.0,-3.0369,8.07e-17
3812,28.0,-2.9322,3.17e-14
3813,28.0,-2.8274,5.506e-15
3814,28.0,-2.7227,3.317e-18
3815,28.0,-2.618,0.06764
3816,28.0,-2.5133,1.484e-17
3817,28.0,-2.4086,3.427e-14
3818,28.0,-2.3038,1.231e-15
3819,28.0,-2.1991,2.188e-15
3820,28.0,-2.0944,0.01044
3821,28.0,-1.9897,5.01e-15
3822,28.0,-1.885,2.292e-15
3823,28.0,-1.7802,3.41e-13
3824,28.0,-1.6755,4.296e-16
3825,28.0,-1.5708,11.95
3826,28.0,-1.4661,8.918e-16
3827,28.0,-1.3614,1.533e-12
3828,28.0,-1.2566,4.455e-14
3829,28.0,-1.1519,1.043e-13
3830,28.0,-1.0472,0.07948
3831,28.0,-0.9425,2.19e-13
3832,28.0,-0.8378,1.052e-13
3833,28.0,-0.733,1.914e-11
3834,28.0,-0.6283,1.289e-13
3835,28.0,-0.5236,13970.0
3836,28.0,-0.4189,1.454e-13
3837,28.0,-0.3142,4.823e-11
3838,28.0,-0.2094,5.396e-13
3839,28.0,-0.1047,1.238e-12
3840,29.0,0.0,1.176
3841,29.0,0.1047,2.724e-12
3842,29.0,0.2094,1.166e-12
3843,29.0,0.3142,8.44e-11
3844,29.0,0.4189,1.086e-13
3845,29.0,0.5236,13970.0
3846,29.0,0.6283,9.771e-14
3847,29.0,0.733,3.194e-11
3848,29.0,0.8378,1.831e-13
3849,29.0,0.9425,4.992e-13
3850,29.0,1.0472,0.1271
3851,29.0,1.1519,2.227e-13
3852,29.0,1.2566,8.605e-14
3853,29.0,1.3614,2.256e-12
3854,29.0,1.4661,1.135e-15
3855,29.0,1.5708,8.621
3856,29.0,1.6755,3.256e-16
3857,29.0,1.7802,4.395e-13
3858,29.0,1.885,2.559e-15
3859,29.0,1.9897,8.138e-15
3860,29.0,2.0944,0.01074
3861,29.0,2.1991,3.735e-15
3862,29.0,2.3038,2.074e-15
3863,29.0,2.4086,4.497e-14
3864,29.0,2.5133,2.123e-17
3865,29.0,2.618,0.04525
3866,29.0,2.7227,3.951e-18
3867,29.0,2.8274,6.041e-15
3868,29.0,2.9322,4.119e-14
3869,29.0,3.0369,1.13e-16
3870,29.0,3.1416,0.0008474
3871,29.0,3.2463,5.293e-17
3872,29.0,3.351,4.035e-17
3873,29.0,3.4558,1.76e-13
3874,29.0,3.5605,1.77e-18
3875,29.0,3.6652,0.0003155
3876,29.0,3.7699,1.97e-18
3877,29.0,3.8746,7.608e-17
3878,29.0,3.9794,6.268e-13
3879,29.0,4.0841,4.56e-18
3880,29.0,4.1888,1.812e-06
3881,29.0,4.2935,1.314e-17
3882,29.0,4.3982,4.703e-18
3883,29.0,4.5029,1.65e-12
3884,29.0,4.6077,9.301e-18
3885,29.0,4.7124,1.945e-06
3886,29.0,4.8171,7.649e-18
3887,29.0,4.9218,1.272e-17
3888,29.0,5.0265,8.528e-13
3889,29.0,5.1313,7e-18
3890,29.0,5.236,1.6e-08
3891,29.0,5.3407,1.699e-17
3892,29.0,5.4454,1.466e-17
3893,29.0,5.5501,6.081e-12
3894,29.0,5.6549,1.814e-17
3895,29.0,5.7596,1.293e-08
3896,29.0,5.8643,2.003e-17
3897,29.0,5.969,2.073e-17
3898,29.0,6.0737,7.158e-12
3899,29.0,6.1785,2.422e-17
3900,29.0,6.2832,2.101e-10
3901,29.0,6.3879,1.762e-17
3902,29.0,6.4926,2.095e-17
3903,29.0,6.5973,1.002e-10
3904,29.0,-6.7021,2.676e-17
3905,29.0,-6.5973,1.057e-10
3906,29.0,-6.4926,2.096e-17
3907,29.0,-6.3879,1.765e-17
3908,29.0,-6.2832,2.77e-10
3909,29.0,-6.1785,2.229e-17
3910,29.0,-6.0737,5.724e-12
3911,29.0,-5.969,2.072e-17
3912,29.0,-5.8643,2.006e-17
3913,29.0,-5.7596,1.207e-08
3914,29.0,-5.6549,1.823e-17
3915,29.0,-5.5501,5.854e-12
3916,29.0,-5.4454,1.468e-17
3917,29.0,-5.3407,1.7e-17
3918,29.0,-5.236,1.674e-08
3919,29.0,-5.1313,7.011e-18
3920,29.0,-5.0265,7.719e-13
3921,29.0,-4.9218,1.281e-17
3922,29.0,-4.8171,7.649e-18
3923,29.0,-4.7124,1.858e-06
3924,29.0,-4.6077,9.288e-18
3925,29.0,-4.5029,1.289e-12
3926,29.0,-4.3982,4.645e-18
3927,29.0,-4.2935,1.306e-17
3928,29.0,-4.1888,1.812e-06
3929,29.0,-4.0841,4.59e-18
3930,29.0,-3.9794,6.064e-13
3931,29.0,-3.8746,7.562e-17
3932,29.0,-3.7699,1.944e-18
3933,29.0,-3.6652,0.0003159
3934,29.0,-3.5605,1.803e-18
3935,29.0,-3.4558,2.244e-13
3936,29.0,-3.351,4.026e-17
3937,29.0,-3.2463,5.295e-17
3938,29.0,-3.1416,0.0008476
3939,29.0,-3.0369,1.129e-16
3940,29.0,-2.9322,4.067e-14
3941,29.0,-2.8274,6.036e-15
3942,29.0,-2.7227,3.965e-18
3943,29.0,-2.618,0.04467
3944,29.0,-2.5133,2.178e-17
3945,29.0,-2.4086,4.337e-14
3946,29.0,-2.3038,2.076e-15
3947,29.0,-2.1991,3.739e-15
3948,29.0,-2.0944,0.01076
3949,29.0,-1.9897,8.129e-15
3950,29.0,-1.885,2.557e-15
3951,29.0,-1.7802,4.396e-13
3952,29.0,-1.6755,3.177e-16
3953,29.0,-1.5708,8.624
3954,29.0,-1.4661,1.149e-15
3955,29.0,-1.3614,2.258e-12
3956,29.0,-1.2566,8.606e-14
3957,29.0,-1.1519,2.228e-13
3958,29.0,-1.0472,0.1273
3959,29.0,-0.9425,4.992e-13
3960,29.0,-0.8378,1.83e-13
3961,29.0,-0.733,3.194e-11
3962,29.0,-0.6283,9.766e-14
3963,29.0,-0.5236,13970.0
3964,29.0,-0.4189,1.091e-13
3965,29.0,-0.3142,8.44e-11
3966,29.0,-0.2094,1.166e-12
3967,29.0,-0.1047,2.724e-12
3968,30.0,0.0,2.355
3969,30.0,0.1047,5.607e-12
3970,30.0,0.2094,2.389e-12
3971,30.0,0.3142,1.401e-10
3972,30.0,0.4189,8.647e-14
3973,30.0,0.5236,13970.0
3974,30.0,0.6283,7.044e-14
3975,30.0,0.733,5.017e-11
3976,30.0,0.8378,3.532e-13
3977,30.0,0.9425,8.777e-13
3978,30.0,1.0472,0.2529
3979,30.0,1.1519,3.581e-13
3980,30.0,1.2566,1.755e-13
3981,30.0,1.3614,2.906e-12
3982,30.0,1.4661,1.793e-15
3983,30.0,1.5708,6.702
3984,30.0,1.6755,3.961e-16
3985,30.0,1.7802,5.144e-13
3986,30.0,1.885,2.975e-15
3987,30.0,1.9897,1.268e-14
3988,30.0,2.0944,0.01184
3989,30.0,2.1991,5.234e-15
3990,30.0,2.3038,3.949e-15
3991,30.0,2.4086,4.503e-14
3992,30.0,2.5133,4.602e-17
3993,30.0,2.618,0.03261
3994,30.0,2.7227,8.107e-18
3995,30.0,2.8274,6.399e-15
3996,30.0,2.9322,4.381e-14
3997,30.0,3.0369,1.553e-16
3998,30.0,3.1416,0.0009797
3999,30.0,3.2463,6.303e-17
4000,30.0,3.351,6.891e-17
4001,30.0,3.4558,2.103e-13
4002,30.0,3.5605,2.218e-18
4003,30.0,3.6652,0.0002
4004,30.0,3.7699,2.06e-18
4005,30.0,3.8746,6.871e-17
4006,30.0,3.9794,5.251e-13
4007,30.0,4.0841,4.19e-18
4008,30.0,4.1888,1.756e-06
