    -30.0000    3.8741871     
    -29.5312    3.8741871     
    -29.0625    3.8741871     
    -28.5938    3.8741871     
    -28.1250    3.8741871     
    -27.6562    3.8741871     
    -27.1875    3.8741871     
    -26.7188    3.8741871     
    -26.2500    3.8741871     
    -25.7812    3.8741871     
    -25.3125    3.8741871     
    -24.8438    3.8741871     
    -24.3750    3.8741871     
    -23.9062    3.8741871     
    -23.4375    3.8741871     
    -22.9688    3.8741871     
    -22.5000    3.8741871     
    -22.0312    3.8741871     
    -21.5625    3.8741871     
    -21.0938    3.8741871     
    -20.6250    3.8741871     
    -20.1562    3.8741871     
    -19.6875    3.8741871     
    -19.2188    3.8741871     
    -18.7500    3.8741871     
    -18.2812    3.8741871     
    -17.8125    3.8741871     
    -17.3438    3.8741871     
    -16.8750    3.8741871     
    -16.4062    3.8741871     
    -15.9375    3.8741871     
    -15.4688    3.8741871     
    -15.0000    3.8741871     
    -14.5312    3.8741871     
    -14.0625    3.8741871     
    -13.5938    3.8741871     
    -13.1250    3.8741871     
    -12.6562    3.8741871     
    -12.1875    3.8741871     
    -11.7188    3.8741871     
    -11.2500    3.8741871     
    -10.7812    3.8741871     
    -10.3125    3.8741871     
     -9.8438    3.8741871     
     -9.3750    3.8741871     
     -8.9062    3.8741871     
     -8.4375    3.8741871     
     -7.9688    3.8741871     
     -7.5000    3.8741871     
     -7.0312    3.8741871     
     -6.5625    3.8741871     
     -6.0938    3.8741871     
     -5.6250    3.8741871     
     -5.1562    3.8741871     
     -4.6875    3.8741871     
     -4.2188    3.8741871     
     -3.7500    3.8741871     
     -3.2812    3.8741871     
     -2.8125    3.8741871     
     -2.3438    3.8741871     
     -1.8750    3.8741871     
     -1.4062    3.8741871     
     -0.9375    3.8741871     
     -0.4688    3.8741871     
      0.0000    3.8741871     
      0.4688    3.8741871     
      0.9375    3.8741871     
      1.4062    3.8741871     
      1.8750    3.8741871     
      2.3438    3.8741871     
      2.8125    3.8741871     
      3.2812    3.8741871     
      3.7500    3.8741871     
      4.2188    3.8741871     
      4.6875    3.8741871     
      5.1562    3.8741871     
      5.6250    3.8741871     
      6.0938    3.8741871     
      6.5625    3.8741871     
      7.0312    3.8741871     
      7.5000    3.8741871     
      7.9688    3.8741871     
      8.4375    3.8741871     
      8.9062    3.8741871     
      9.3750    3.8741871     
      9.8438    3.8741871     
     10.3125    3.8741871     
     10.7812    3.8741871     
     11.2500    3.8741871     
     11.7188    3.8741871     
     12.1875    3.8741871     
     12.6562    3.8741871     
     13.1250    3.8741871     
     13.5938    3.8741871     
     14.0625    3.8741871     
     14.5312    3.8741871     
     15.0000    3.8741871     
     15.4688    3.8741871     
     15.9375    3.8741871     
     16.4062    3.8741871     
     16.8750    3.8741871     
     17.3438    3.8741871     
     17.8125    3.8741871     
     18.2812    3.8741871     
     18.7500    3.8741871     
     19.2188    3.8741871     
     19.6875    3.8741871     
     20.1562    3.8741871     
     20.6250    3.8741871     
     21.0938    3.8741871     
     21.5625    3.8741871     
     22.0312    3.8741871     
     22.5000    3.8741871     
     22.9688    3.8741871     
     23.4375    3.8741871     
     23.9062    3.8741871     
     24.3750    3.8741871     
     24.8438    3.8741871     
     25.3125    3.8741871     
     25.7812    3.8741871     
     26.2500    3.8741871     
     26.7188    3.8741871     
     27.1875    3.8741871     
     27.6562    3.8741871     
     28.1250    3.8741871     
     28.5938    3.8741871     
     29.0625    3.8741871     
     29.5312    3.8741871     
